ChIJZZZfWa6ifDURqvfou2W-GSo	유금와당박물관 YooGeum Museum	4.1	109032487601840712660	정구보	4	2008년 5월 16일 개관하였다. 명칭은 건립자인 유창종(柳昌宗)이 자신의 성과 아내인 금기숙(琴基淑)의 성을 따서 지었다. 법조인이자 한국기와학회의 명예회장이기도 한 유창종은 검사로 재직하던 시절부터 옛 기와에 매료되어 기와를 수집하였고, 2001년에는 25년 동안 수집해온 1875점을 국립중앙박물관에 기증하였다.

유금와당박물관에는 유창종이 2001년 이후 한국과 중국, 일본, 태국, 베트남 등지에서 수집한 각국의 기와들과 일본의 이우치 이사오[井內功]의 아들로부터 기증받은 1300여 점 등 총 2700여 점이 전시된다. 이우치 이사오는 1987년 국립중앙박물관에 한국의 기와 1082점을 반환한 인물로, 국립중앙박물관 2층에는 유창종실과 이우치실이 나란히 있다.	2015-12-30T14:51:46.000Z
ChIJJ2-bhmaifDURyz2zTy7_8S8	Seoul Station	4.2	115088297887985347370	Vasanthan	5	Well organized and maintained. Heart of transportation for seoul. Variety of restaurants and snack shops available. As usual in Korea, breast feeding and baby dress change rooms are available. That's always a 5* point.	2018-07-13T06:23:54.000Z
ChIJJ2-bhmaifDURyz2zTy7_8S8	Seoul Station	4.2	117269474701481579934	Samuel Swee	5	Extremely huge station. It takes a while to get from the Airport Railroad Line to the main overground tracks. There are information counters here to help you get directions. Lots of shops before the tracks selling bento boxes. Go look for these instead of the shops you find inside the station.	2018-07-09T10:10:35.000Z
ChIJJ2-bhmaifDURyz2zTy7_8S8	Seoul Station	4.2	102317315124605247931	J Starr	4	Big central train (and busses) hub, impressive. Busy. Plenty of eateries, shops, etc. Old Seoul Station next door (museum now).	2018-08-17T23:45:10.000Z
ChIJJ2-bhmaifDURyz2zTy7_8S8	Seoul Station	4.2	114278350189138787210	Anuradha prajapati	5	Nice! It will be the fure' ov' the world!
Mindblowin' , fabulous, it's amazing...	2018-06-25T14:39:45.000Z
ChIJJ2-bhmaifDURyz2zTy7_8S8	Seoul Station	4.2	104901729290652582833	Tom P	5	Kind helpful information desk guiding us to easy to get to places. Clean city from the spots we went to.	2018-06-12T05:49:06.000Z
ChIJecYCIfqifDURf52wrYTEJbU	서울산업통상진흥원 애니메이션센터	4.0	112138367425299846279	Ahmad R	4	It's a toys museum. You can cover it in half hour.	2018-06-24T13:06:16.000Z
ChIJecYCIfqifDURf52wrYTEJbU	서울산업통상진흥원 애니메이션센터	4.0	103364330433685477372	Elena Belyaeva	4	It is a great place to visit, I wished so much that kids were with me! Animation figures are just so fun. It is very easy to find, if you do Namsan cable car. Just walk 10 minutes downhill and you are there. I did not plan to visit, it was completely unexpected, but a very pleasant surprise.	2016-05-07T08:19:07.000Z
ChIJecYCIfqifDURf52wrYTEJbU	서울산업통상진흥원 애니메이션센터	4.0	105137256836582226091	Yeajin Hong	3	생각보단 작은 규모입니다. 전시관은 초등저학년까지만 재미있습니다. 별도로 있는 애니메이션 자료관에 가면 무료로 세계 애니메이션을 dvd로 관람할 수 있습니다	2018-06-29T22:56:32.000Z
ChIJecYCIfqifDURf52wrYTEJbU	서울산업통상진흥원 애니메이션센터	4.0	102113827705129543111	Ha Sunny	4	오래된건물이라 더 인상적이였던.. 체험할 공간이 있어 좋았어요. 곧 새건물 지으면 또 찾아뵐께요	2018-07-08T20:23:51.000Z
ChIJecYCIfqifDURf52wrYTEJbU	서울산업통상진흥원 애니메이션센터	4.0	106151381984181452883	주주미현	3	서울시티투어버스를 타고 남산을 가다가 내린 곳, 추억의 만화와 여러가지 애니들이 전시되어 나름 재미있었어요. 체험거리라던가 포토존 등 뭔가 아쉽기는 했지만요^^	2018-05-23T12:02:22.000Z
ChIJMwEC-GGifDUR-bELnYQbWGw	Yeomcheongyo	2.8	106031435422958055750	박현	4	염천교 지나자마자 바로 서소문 건널목 🚦	2018-07-31T03:15:01.000Z
ChIJMwEC-GGifDUR-bELnYQbWGw	Yeomcheongyo	2.8	107568141207760883428	구은서	3	20170619, 오후4시50분 방문
인근 수제화거리	2017-11-05T23:50:38.000Z
ChIJMwEC-GGifDUR-bELnYQbWGw	Yeomcheongyo	2.8	112809831944799476708	황건구	2	노숙인들이 서울역부터 배회합니다.	2016-11-17T23:44:08.000Z
ChIJMwEC-GGifDUR-bELnYQbWGw	Yeomcheongyo	2.8	103611688948960938970	남천희	3		2017-02-10T15:40:35.000Z
ChIJMwEC-GGifDUR-bELnYQbWGw	Yeomcheongyo	2.8	115748081005963728879	변맹진	2		2016-01-04T14:12:49.000Z
ChIJ46kBd-CifDURjmrFbRIZEfQ	FabLab Seoul	4.3	100840791620648358870	Barney Fitzhardinge	5	While exploring the remarkable electronics parts markets in cheonggyecheon I stumbled across FabLab.
 I was welcomed in, and invited to have a look around. It looks to be a well equipped workspace with some interesting tools with which to be creative with.
 It was fairly quiet early Tuesday afternoon, but there looks like quite a bit of space available when it does get busy. Nice views out across the river from one of the higher floors of the building too.
I'd definitely make good use of the space if I lived in Seoul !
B	2018-06-27T11:58:56.000Z
ChIJ46kBd-CifDURjmrFbRIZEfQ	FabLab Seoul	4.3	114937585021075818225	Jeremy Brun	5	Fantastic crew and tool. Come here to build your maker project!	2018-04-02T12:20:25.000Z
ChIJ46kBd-CifDURjmrFbRIZEfQ	FabLab Seoul	4.3	100859584103872709311	Aloysha Kang	5	The best hackerspace in Korea. They got literally everything from lasercutters, 3D printers, CNC machines, power tools, electronic production, modeling/designing all available for use once taught by the highly qualified employees there.	2017-06-15T02:49:11.000Z
ChIJ46kBd-CifDURjmrFbRIZEfQ	FabLab Seoul	4.3	102193092876256365611	Kooseong Cheong	4	Best makerspace in Korea with qualified managers. Small space is the downside.	2017-07-02T10:19:30.000Z
ChIJ46kBd-CifDURjmrFbRIZEfQ	FabLab Seoul	4.3	109175007158944613461	Young Duke Koh	4	If you have interest to make by yourself, you must visit here.	2018-01-25T04:23:42.000Z
ChIJy1C22d-ifDURYBT-axtsRx4	Sewoon Plaza	3.7	115221086624596118623	JH LEE	4	The rooftop lookout has a nice view.	2018-01-15T01:39:25.000Z
ChIJy1C22d-ifDURYBT-axtsRx4	Sewoon Plaza	3.7	116831128239816910773	Inesa Purnama Sari	3	So many random stuffs here	2018-04-01T13:09:36.000Z
ChIJy1C22d-ifDURYBT-axtsRx4	Sewoon Plaza	3.7	101065282248328234627	murathan biliktü	3	Not a big fan of this place but you can buy almost any electronic device here.	2017-07-07T04:15:28.000Z
ChIJy1C22d-ifDURYBT-axtsRx4	Sewoon Plaza	3.7	107725095295663236328	Dolyong An	2	not good	2018-07-01T04:07:21.000Z
ChIJy1C22d-ifDURYBT-axtsRx4	Sewoon Plaza	3.7	106030328611522721252	UNGGI LEE	5	great	2018-05-14T14:52:52.000Z
ChIJkV1C0E6jfDUR5qIuFDQmkJc	이음피움 봉제역사관	5.0	107063412789064798404	hohyun lee	5	"이움피움" 
국내최초 봉제역사관을 둘러보다.
과거 현재 미래가 함께하는 공간
#까망천사 #이움피움
#봉제역사관 #종로통 #창신동봉제역사관 #종로알리기 #미싱 #종로블로그기자 #종로SNS #5통장 #종로마을방송 #단추 #실버아이TV #재봉틀
#도손트투어 #재단 #봉재마스터기념관
#종로라이브방송 #한국재능봉사단	2018-08-12T16:43:15.000Z
ChIJkV1C0E6jfDUR5qIuFDQmkJc	이음피움 봉제역사관	5.0	114340475323260882237	김희상	5		2018-06-09T03:53:46.000Z
ChIJm3V0fu2ifDURRJ8IMUijVtY	Kwangjang Market	4.1	104758213809651704563	Raymond Kanevsky	4	Having traveled through many Asian countries, I'd say this was a lesser impressive market. Not only were the food stalls shelling out mostly the same things, but the prices were as if I was at a regular food hall or restaurant. When coming to any market, I expect low prices with minimal service. Definitely still worth a gander and if you're in town for a but, stock up on the fresh Kimchi selection for your fridge.	2018-08-26T21:12:30.000Z
ChIJm3V0fu2ifDURRJ8IMUijVtY	Kwangjang Market	4.1	112598303389055614268	Trina Do	4	Nice market to eat street food. There aren't too many options, the stalls are kind of repetitive but it's nice to have everything in one place. From fish cake and pork feet, kimbap and live octopus. There's plenty of food to enjoy and it's nice the market has a covering so you aren't in direct sunlight during the day.	2018-08-13T17:27:59.000Z
ChIJm3V0fu2ifDURRJ8IMUijVtY	Kwangjang Market	4.1	113607756274102644769	Sean Leung	4	Busy market with many interesting sights and kind vendors. Mung bean pancakes are delicious. Street food is yummy in general! Had some tough tteokbokki though :(	2018-08-24T22:58:31.000Z
ChIJm3V0fu2ifDURRJ8IMUijVtY	Kwangjang Market	4.1	117534708545786734245	T Young	5	Lots of colours and interesting to see. Whilst it looks like a lot of food most of the vendors sell the same things and of the same quality. Very few sweet things to eat. Got very warm and stuffy during summer. Borderline unpleasant due to the heat so best prepare yourself for that.	2018-07-21T17:58:28.000Z
ChIJm3V0fu2ifDURRJ8IMUijVtY	Kwangjang Market	4.1	115862584066577248862	James Lee	4	It's become increasingly touristed but it is a true market experience. Honestly even though I live in the city I feel like a tourist here as I rarely have need to buy the things out on sale there. However, the street food is still great and authentic, and the used clothing market is aleays a great place for wandering and rummaging.	2018-08-29T01:39:44.000Z
ChIJM5MKad2ifDURzeiYjJo09gg	Nakwon Musical Instrument Arcade	3.9	107850325493065819384	Snow Ball	5	Almost everything a musician would need to buy in one big music mall. Also fun to just walk around and just browse	2018-08-11T02:36:08.000Z
ChIJM5MKad2ifDURzeiYjJo09gg	Nakwon Musical Instrument Arcade	3.9	105771055791911115371	Martin Kim	5	Please visit Kyung Eun Acoustic if you are looking for the acoustic guitars and anything you need for your guitars. There are Martin, Taylor, Gibson, Larrivee and A lot more Korean guitar brands. Please check it out this cool guitar shop! The best!	2018-06-13T14:12:54.000Z
ChIJM5MKad2ifDURzeiYjJo09gg	Nakwon Musical Instrument Arcade	3.9	112640353786166699963	Jayson Phillips	5	Amazing selection of instruments and music electronics. The prices for imports are a bit high but keep in mind the first price they quote might not be the price you pay. I got a 120,000 "discount" on a 700,000 won guitar when it seemed like I wasn't interested. Knowing 지금 Korean will help.	2018-02-09T02:33:42.000Z
ChIJM5MKad2ifDURzeiYjJo09gg	Nakwon Musical Instrument Arcade	3.9	106831606716406642788	Jason Gould	5	Nakwon Sangga is a massive mess of musical insanity. Two floors about a football field long of musical gear store after musical gear store. You'll find lots of strange rarities, but have problems finding something you'd expect to be common if you're not from around here.

Some things are overpriced and some are a steal. Anything made in the USA or UK will cost you your first born. Better to aim for made in Japan or Korea, though those items tend to be more randomly priced.

I find it improves my shopping experience greatly if I go in with the intent of coming out with whatever neat thing I happen to find rather than plowing through store after store looking for something very specific. In the case of the latter intent, the Internet will serve you better.	2018-01-30T05:43:53.000Z
ChIJM5MKad2ifDURzeiYjJo09gg	Nakwon Musical Instrument Arcade	3.9	113935211550739252445	Kasper Ekvall	4	Verry good place. Bad air, noting more	2018-06-11T10:15:01.000Z
ChIJkYJkw-mYfDURlJjzS2JtJWQ	Gyeongui Line Forest Park	4.3	115968831376268963328	annie c:	5	its a great park very peaceful but i lost my bracelet here :( just wanna leave it here as a memory 😭	2018-06-14T08:03:41.000Z
ChIJkYJkw-mYfDURlJjzS2JtJWQ	Gyeongui Line Forest Park	4.3	101425051006351525878	Satria BS	5	a good place to walk around or hangout with your sweetest one	2018-02-19T12:47:00.000Z
ChIJkYJkw-mYfDURlJjzS2JtJWQ	Gyeongui Line Forest Park	4.3	115808067792844512115	Blanca Madrigal	5	Perfect for weekend strolls...and or weekdays as well if possible.  Lined with small cafes and shops, with trees and benches for a break.  Family friendly	2017-06-13T06:30:29.000Z
ChIJkYJkw-mYfDURlJjzS2JtJWQ	Gyeongui Line Forest Park	4.3	115446777753550119245	Bart Lee	5	Absolutely chill and well organized walk.	2018-03-11T14:28:19.000Z
ChIJkYJkw-mYfDURlJjzS2JtJWQ	Gyeongui Line Forest Park	4.3	101065282248328234627	murathan biliktü	5	Peaceful place and my neighborhood, i love this place! There are also cafes around the park , and cats too.	2017-07-29T07:33:53.000Z
ChIJPWwPc96lfDURrIVYvkoOymE	탄허기념박물관	4.0	107159403994556507360	전상병	4	good	2016-07-03T22:44:12.000Z
ChIJPWwPc96lfDURrIVYvkoOymE	탄허기념박물관	4.0	108216499812272621297	Yongjae Lee	5	불교 관련 건축 중 제일 근사하다. 사진쟁이라면 꼭 가보자	2018-03-08T13:39:37.000Z
ChIJPWwPc96lfDURrIVYvkoOymE	탄허기념박물관	4.0	102384308768940412017	박노천	5	비오는 날 좋은곳	2018-05-28T00:09:23.000Z
ChIJPWwPc96lfDURrIVYvkoOymE	탄허기념박물관	4.0	100919599729888711855	고봉희	5	조용하고 박물관 관람도하고 좋아요.	2018-01-08T10:41:28.000Z
ChIJPWwPc96lfDURrIVYvkoOymE	탄허기념박물관	4.0	110450111846815302484	HEESOO LEE	5	멋진 곳입니다	2018-01-05T10:42:40.000Z
ChIJ09yNEcGYfDURsQOtRaXYjj0	김달진미술연구소	4.5	107958627294706481395	Sia Cheng Yong	4	 	2016-07-19T22:38:08.000Z
